party,state,representative,sector,industry,ticker,count
Democrat,FL,Donna Shalala,Consumer Staples,Beverages (Production/Distribution),MGPI,1
Democrat,NJ,Josh Gottheimer,Consumer Staples,Beverages (Production/Distribution),SAM,3
Republican,WV,Carol Devine Miller,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AMGN,2
Democrat,OR,Earl Blumenauer,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AMGN,5
Republican,KY,John A. Yarmuth,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AMGN,1
Republican,FL,John Rutherford,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AMGN,1
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AMGN,12
Democrat,NC,Kathy Manning,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AMGN,4
Democrat,OR,Kurt Schrader,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AMGN,1
Republican,GA,Marjorie Taylor Greene,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AMGN,2
Republican,TX,Michael C. Burgess,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AMGN,1
Republican,WI,Mike Gallagher,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AMGN,1
Democrat,NJ,Mikie Sherrill,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AMGN,1
Republican,MI,Peter Meijer,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AMGN,1
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),BCRX,1
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),BIIB,1
Democrat,FL,Donna Shalala,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),BIIB,1
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),BIIB,5
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),BIIB,7
Democrat,NC,Kathy Manning,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),BIIB,1
Republican,MI,Peter Meijer,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),BIIB,1
,MI,Shri Thanedar,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),BIIB,1
Democrat,FL,Lois Frankel,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),BLUE,4
,MI,Shri Thanedar,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),CHRS,1
Republican,GA,Marjorie Taylor Greene,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),CRSP,1
Democrat,NY,Thomas Suozzi,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),CRSP,1
Democrat,VA,"Donald S. Beyer, Jr.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),EDIT,8
Democrat,FL,Donna Shalala,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),EDIT,2
Republican,WV,Carol Devine Miller,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),GILD,1
Democrat,MN,Dean Phillips,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),GILD,2
Democrat,CO,Ed Perlmutter,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),GILD,2
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),GILD,3
Republican,GA,Marjorie Taylor Greene,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),GILD,1
Democrat,NJ,Mikie Sherrill,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),GILD,3
Republican,KS,Roger W. Marshall,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),GILD,4
Democrat,CA,Ro Khanna,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),GILD,2
Democrat,CA,Sara Jacobs,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),GILD,1
Democrat,SC,William R. Timmons,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),GILD,1
Democrat,CA,Zoe Lofgren,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),GILD,2
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),HALO,1
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),HALO,4
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),INO,1
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),KRYS,1
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),KURA,1
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),MRNA,5
Democrat,IL,Marie Newman,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),MRNA,7
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NBIX,2
Republican,TX,Michael T. McCaul,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NBIX,2
Democrat,KS,Sharice Davids,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),ONVO,1
Democrat,FL,Donna Shalala,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),QGEN,2
Democrat,VT,Peter Welch,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),QGEN,2
Democrat,FL,Donna Shalala,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),SGEN,1
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),SGEN,5
Republican,MI,Peter Meijer,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),SGEN,1
Republican,MT,Greg Gianforte,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),TECH,1
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Commercial Physical & Biological Resarch,AVXL,2
Democrat,FL,Donna Shalala,Health Care,Biotechnology: Commercial Physical & Biological Resarch,EXAS,2
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Commercial Physical & Biological Resarch,EXAS,1
Republican,MN,Jim Hagedorn,Health Care,Biotechnology: Commercial Physical & Biological Resarch,EXAS,1
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Commercial Physical & Biological Resarch,EXAS,10
Republican,OK,Kevin Hern,Health Care,Biotechnology: Commercial Physical & Biological Resarch,EXAS,6
Democrat,FL,Donna Shalala,Health Care,Biotechnology: Commercial Physical & Biological Resarch,EXEL,4
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Commercial Physical & Biological Resarch,GEVO,4
Republican,OK,Kevin Hern,Health Care,Biotechnology: Commercial Physical & Biological Resarch,ICLR,4
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Commercial Physical & Biological Resarch,INCY,2
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Commercial Physical & Biological Resarch,IQV,4
Democrat,CT,John B. Larson,Health Care,Biotechnology: Commercial Physical & Biological Resarch,IQV,1
Republican,OK,Kevin Hern,Health Care,Biotechnology: Commercial Physical & Biological Resarch,IQV,4
Democrat,OR,Kurt Schrader,Health Care,Biotechnology: Commercial Physical & Biological Resarch,IQV,3
Democrat,NV,Susie Lee,Health Care,Biotechnology: Commercial Physical & Biological Resarch,IQV,4
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Commercial Physical & Biological Resarch,MEDP,2
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Commercial Physical & Biological Resarch,MEDP,4
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Commercial Physical & Biological Resarch,PRAH,4
Democrat,NV,Susie Lee,Health Care,Biotechnology: Commercial Physical & Biological Resarch,PRAH,1
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Commercial Physical & Biological Resarch,SRNE,2
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Commercial Physical & Biological Resarch,SYNH,1
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Commercial Physical & Biological Resarch,SYNH,4
Democrat,NV,Susie Lee,Health Care,Biotechnology: Commercial Physical & Biological Resarch,SYNH,2
Republican,OK,Kevin Hern,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,AHCO,4
Democrat,NV,Susie Lee,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,AHCO,4
Democrat,NJ,Tom Malinowski,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,ANIK,6
Democrat,FL,Donna Shalala,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,AXGN,2
Republican,OK,Kevin Hern,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MASI,3
Democrat,CA,Alan S. Lowenthal,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,4
Republican,OH,Bob Gibbs,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,1
Democrat,FL,Donna Shalala,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,1
Democrat,OR,Earl Blumenauer,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,4
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,1
Democrat,MA,Katherine M. Clark,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,1
Democrat,NC,Kathy Manning,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,1
Republican,OK,Kevin Hern,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,5
Democrat,OR,Kurt Schrader,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,2
Democrat,FL,Lois Frankel,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,5
Republican,GA,Marjorie Taylor Greene,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,1
Democrat,NJ,Mikie Sherrill,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,1
Democrat,VT,Peter Welch,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,2
Democrat,CA,Ro Khanna,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,4
Democrat,CA,Sara Jacobs,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,1
Republican,FL,Scott Franklin,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,3
Democrat,MA,William R. Keating,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MDT,2
Democrat,MN,Dean Phillips,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,PHG,7
Democrat,OR,Earl Blumenauer,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,PHG,1
Democrat,MA,Katherine M. Clark,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,PHG,2
Republican,TX,Van Taylor,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,ZIMV,1
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,IDXX,4
Democrat,FL,Donna Shalala,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NEOG,1
Republican,MT,Greg Gianforte,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NEOG,1
Democrat,VA,"Donald S. Beyer, Jr.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NTLA,9
Republican,FL,Brian Mast,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,PSNL,3
Democrat,NJ,Tom Malinowski,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,VIVO,2
Republican,MI,Peter Meijer,Capital Goods,Biotechnology: Laboratory Analytical Instruments,A,1
Democrat,VT,Peter Welch,Capital Goods,Biotechnology: Laboratory Analytical Instruments,A,1
Democrat,NV,Susie Lee,Capital Goods,Biotechnology: Laboratory Analytical Instruments,BIO,5
Republican,OH,Bob Gibbs,Capital Goods,Biotechnology: Laboratory Analytical Instruments,BRKR,1
Democrat,FL,Donna Shalala,Capital Goods,Biotechnology: Laboratory Analytical Instruments,BRKR,1
Republican,OH,Bob Gibbs,Capital Goods,Biotechnology: Laboratory Analytical Instruments,COHR,1
Democrat,OR,Earl Blumenauer,Capital Goods,Biotechnology: Laboratory Analytical Instruments,COHR,1
Democrat,VA,"Donald S. Beyer, Jr.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,ILMN,12
Democrat,CT,John B. Larson,Capital Goods,Biotechnology: Laboratory Analytical Instruments,ILMN,1
Democrat,NJ,Josh Gottheimer,Capital Goods,Biotechnology: Laboratory Analytical Instruments,ILMN,1
Democrat,NC,Kathy Manning,Capital Goods,Biotechnology: Laboratory Analytical Instruments,ILMN,5
Democrat,CA,Ro Khanna,Capital Goods,Biotechnology: Laboratory Analytical Instruments,ILMN,2
Democrat,CT,John B. Larson,Capital Goods,Biotechnology: Laboratory Analytical Instruments,MTD,1
Democrat,FL,Donna Shalala,Capital Goods,Biotechnology: Laboratory Analytical Instruments,PKI,1
Democrat,CA,Gilbert Cisneros,Capital Goods,Biotechnology: Laboratory Analytical Instruments,PKI,1
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,ACAD,2
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,AKRO,1
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,ALLK,1
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Pharmaceutical Preparations,ALNY,3
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,AMLX,1
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Pharmaceutical Preparations,ARQT,1
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,ASMB,2
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,AXSM,1
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,BCEL,2
Republican,MT,Greg Gianforte,Health Care,Biotechnology: Pharmaceutical Preparations,BGNE,1
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Pharmaceutical Preparations,BMRN,1
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Pharmaceutical Preparations,BMRN,5
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Pharmaceutical Preparations,CCXI,5
Democrat,NJ,Tom Malinowski,Health Care,Biotechnology: Pharmaceutical Preparations,CELC,3
,MI,Shri Thanedar,Health Care,Biotechnology: Pharmaceutical Preparations,CMPS,1
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,COGT,1
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Pharmaceutical Preparations,CTLT,7
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Pharmaceutical Preparations,CTLT,5
Democrat,OR,Kurt Schrader,Health Care,Biotechnology: Pharmaceutical Preparations,CTLT,2
Democrat,NV,Susie Lee,Health Care,Biotechnology: Pharmaceutical Preparations,CTLT,4
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Pharmaceutical Preparations,EBS,4
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Pharmaceutical Preparations,EBS,6
Democrat,TN,Steve Cohen,Health Care,Biotechnology: Pharmaceutical Preparations,EBS,1
Democrat,CA,Alan S. Lowenthal,Health Care,Biotechnology: Pharmaceutical Preparations,ELAN,1
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Pharmaceutical Preparations,ELAN,2
Democrat,MA,Katherine M. Clark,Health Care,Biotechnology: Pharmaceutical Preparations,ELAN,2
Democrat,NV,Susie Lee,Health Care,Biotechnology: Pharmaceutical Preparations,ELAN,4
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,ENOB,2
Democrat,NY,Thomas Suozzi,Health Care,Biotechnology: Pharmaceutical Preparations,ETON,1
Democrat,NJ,Tom Malinowski,Health Care,Biotechnology: Pharmaceutical Preparations,FLXN,2
Democrat,FL,Donna Shalala,Health Care,Biotechnology: Pharmaceutical Preparations,GRFS,1
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Pharmaceutical Preparations,INSM,1
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,ISEE,2
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Pharmaceutical Preparations,ITCI,1
Democrat,NY,Thomas Suozzi,Health Care,Biotechnology: Pharmaceutical Preparations,JAZZ,2
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,KALV,1
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,KOD,2
Democrat,MA,Katherine M. Clark,Health Care,Biotechnology: Pharmaceutical Preparations,LGND,3
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,NOTV,2
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,OCGN,2
Republican,NY,Andrew Garbarino,Health Care,Biotechnology: Pharmaceutical Preparations,ORMP,3
Democrat,FL,Donna Shalala,Health Care,Biotechnology: Pharmaceutical Preparations,PBYI,2
Democrat,NJ,Tom Malinowski,Health Care,Biotechnology: Pharmaceutical Preparations,PCRX,2
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,PCVX,2
Democrat,OR,Kurt Schrader,Health Care,Biotechnology: Pharmaceutical Preparations,RARE,1
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,RETA,2
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,SAVA,5
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Pharmaceutical Preparations,SRPT,2
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Pharmaceutical Preparations,SRPT,3
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Pharmaceutical Preparations,SUPN,3
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Pharmaceutical Preparations,SUPN,2
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,SWTX,1
Republican,NY,Chris Jacobs,Health Care,Biotechnology: Pharmaceutical Preparations,TGTX,1
Republican,FL,Brian Mast,Health Care,Biotechnology: Pharmaceutical Preparations,TLRY,7
Republican,KY,John A. Yarmuth,Health Care,Biotechnology: Pharmaceutical Preparations,TLRY,2
Democrat,FL,Donna Shalala,Health Care,Biotechnology: Pharmaceutical Preparations,UTHR,1
Democrat,CA,Gilbert Cisneros,Health Care,Biotechnology: Pharmaceutical Preparations,VCYT,6
Democrat,NJ,Josh Gottheimer,Health Care,Biotechnology: Pharmaceutical Preparations,VCYT,2
Republican,MT,Greg Gianforte,Consumer Discretionary,Books,PSO,1
Republican,OH,Anthony E. Gonzalez,Consumer Services,Broadcasting,BATRA,1
Democrat,MN,Dean Phillips,Consumer Services,Broadcasting,FOXA,1
Democrat,CA,Gilbert Cisneros,Consumer Services,Broadcasting,FOXA,1
Republican,TX,August Lee Pfluger,Consumer Services,Broadcasting,LSXMK,2
Democrat,FL,Donna Shalala,Consumer Services,Broadcasting,LSXMK,1
Democrat,FL,Lois Frankel,Consumer Services,Broadcasting,LSXMK,1
Democrat,NV,Susie Lee,Consumer Services,Broadcasting,LSXMK,2
Democrat,NJ,Josh Gottheimer,Consumer Services,Broadcasting,SPOT,4
Democrat,IL,Marie Newman,Consumer Services,Broadcasting,SPOT,3
Democrat,NY,Thomas Suozzi,Consumer Services,Broadcasting,SPOT,1
Republican,WV,Carol Devine Miller,Consumer Services,Broadcasting,VIAC,1
Democrat,MN,Dean Phillips,Consumer Services,Broadcasting,VIAC,3
Democrat,MI,Debbie Dingell,Consumer Services,Broadcasting,VIAC,2
Democrat,OR,Earl Blumenauer,Consumer Services,Broadcasting,VIAC,3
Democrat,CA,Gilbert Cisneros,Consumer Services,Broadcasting,VIAC,1
Republican,TX,Michael T. McCaul,Consumer Services,Broadcasting,VIAC,8
Democrat,CA,Ro Khanna,Consumer Services,Broadcasting,VIAC,6
Democrat,CA,Zoe Lofgren,Consumer Services,Broadcasting,VIAC,1
Republican,IA,Ashley Hinson Arenholz,Industrials,Broadcasting,GTN,1
Democrat,RI,James R. Langevin,Industrials,Broadcasting,HUYA,14
Democrat,FL,Donna Shalala,Industrials,Broadcasting,TGNA,3
Democrat,IL,Marie Newman,Industrials,Broadcasting,TGNA,2
Republican,MT,Greg Gianforte,Industrials,Building Materials,JHX,1
Democrat,OR,Kurt Schrader,Consumer Services,Building operators,BAM,1
Democrat,CA,Ro Khanna,Consumer Services,Building operators,BAM,1
Democrat,FL,Donna Shalala,Consumer Services,Building operators,PDM,2
Democrat,OR,Earl Blumenauer,Real Estate,Building operators,HHC,3
